SN=6333123220238
      137	2018-12-26 07:27:23	1	0	1	0
      140	2018-12-26 07:27:44	1	0	1	0
      185	2018-12-26 07:32:47	1	0	1	0
      136	2018-12-26 07:48:36	1	0	1	0
      141	2018-12-26 07:52:01	1	0	1	0
      152	2018-12-26 08:04:12	1	0	1	0
      143	2018-12-26 08:04:17	1	0	1	0
      111	2018-12-26 08:05:28	1	0	1	0
      151	2018-12-26 08:09:44	1	0	1	0
      115	2018-12-26 08:11:35	1	0	1	0
      132	2018-12-26 08:13:46	1	0	1	0
      128	2018-12-26 08:17:55	1	0	1	0
        4	2018-12-26 08:18:15	1	0	1	0
       97	2018-12-26 08:21:32	1	0	1	0
       96	2018-12-26 08:21:42	1	0	1	0
       92	2018-12-26 08:23:39	1	0	1	0
       85	2018-12-26 08:26:11	1	0	1	0
       85	2018-12-26 08:26:14	1	0	1	0
      184	2018-12-26 08:28:12	1	0	1	0
      125	2018-12-26 08:29:10	1	0	1	0
       89	2018-12-26 08:30:09	1	0	1	0
      186	2018-12-26 08:35:51	1	0	1	0
       48	2018-12-26 08:44:24	1	0	1	0
      155	2018-12-26 08:48:33	1	0	1	0
      156	2018-12-26 09:03:34	1	0	1	0
      118	2018-12-26 09:29:52	1	0	1	0
      118	2018-12-26 09:29:54	1	0	1	0
      116	2018-12-26 09:42:59	1	0	1	0
       88	2018-12-26 10:55:23	1	0	1	0
      143	2018-12-26 18:30:13	1	1	1	0
      121	2018-12-26 18:33:56	1	1	1	0
      141	2018-12-26 18:35:11	1	1	1	0
      141	2018-12-26 18:35:12	1	1	1	0
      185	2018-12-26 18:35:17	1	1	1	0
      137	2018-12-26 18:35:27	1	1	1	0
       96	2018-12-26 18:35:59	1	1	1	0
      156	2018-12-26 18:36:04	1	1	1	0
      155	2018-12-26 18:36:46	1	0	1	0
      136	2018-12-26 18:37:19	1	1	1	0
       78	2018-12-26 18:38:25	1	1	1	0
      115	2018-12-26 18:38:36	1	1	1	0
      132	2018-12-26 18:40:13	1	1	1	0
      152	2018-12-26 18:40:22	1	1	1	0
      125	2018-12-26 18:40:26	1	1	1	0
       97	2018-12-26 18:40:31	1	1	1	0
      186	2018-12-26 18:41:35	1	1	1	0
      116	2018-12-26 18:43:41	1	1	1	0
       48	2018-12-26 18:44:32	1	1	1	0
      118	2018-12-26 18:48:03	1	0	1	0
      118	2018-12-26 18:48:08	1	1	1	0
      118	2018-12-26 18:48:10	1	1	1	0
      118	2018-12-26 18:48:12	1	1	1	0
      140	2018-12-26 18:51:53	1	1	1	0
       85	2018-12-26 19:01:09	1	1	1	0
       13	2018-12-26 19:16:03	1	1	1	0
       13	2018-12-26 19:16:04	1	1	1	0
       88	2018-12-26 19:16:58	1	1	1	0
      184	2018-12-26 19:39:54	1	1	1	0
       92	2018-12-26 20:37:31	1	1	1	0
      111	2018-12-26 20:38:29	1	1	1	0
        4	2018-12-26 20:38:38	1	1	1	0
      137	2018-12-27 07:11:26	1	0	1	0
      140	2018-12-27 07:13:08	1	0	1	0
      185	2018-12-27 07:22:00	1	0	1	0
      137	2018-12-27 07:22:07	1	0	1	0
       96	2018-12-27 07:37:46	1	0	1	0
       43	2018-12-27 07:39:11	1	0	1	0
      141	2018-12-27 07:56:29	1	0	1	0
       85	2018-12-27 08:09:09	1	0	1	0
      115	2018-12-27 08:16:00	1	0	1	0
       97	2018-12-27 08:16:29	1	0	1	0
      152	2018-12-27 08:18:22	1	0	1	0
       13	2018-12-27 08:20:07	1	0	1	0
       13	2018-12-27 08:20:11	1	0	1	0
      111	2018-12-27 08:23:07	1	0	1	0
       92	2018-12-27 08:23:31	1	0	1	0
      143	2018-12-27 08:24:16	1	0	1	0
      128	2018-12-27 08:25:53	1	0	1	0
