SN=6333123220238
      180	2018-07-11 07:07:41	1	0	1	0
      180	2018-07-11 07:07:46	1	0	1	0
      137	2018-07-11 07:08:23	1	0	1	0
      140	2018-07-11 07:11:41	1	0	1	0
      123	2018-07-11 07:37:20	1	0	1	0
      172	2018-07-11 07:41:25	1	1	1	0
      172	2018-07-11 07:41:31	1	0	1	0
      153	2018-07-11 07:42:01	1	0	1	0
      165	2018-07-11 07:56:11	1	0	1	0
      165	2018-07-11 07:56:16	1	0	1	0
       55	2018-07-11 08:02:17	1	0	1	0
      156	2018-07-11 08:02:28	1	0	1	0
      155	2018-07-11 08:05:00	1	0	1	0
      182	2018-07-11 08:05:26	1	0	1	0
      136	2018-07-11 08:06:25	1	0	1	0
       69	2018-07-11 08:11:02	1	0	1	0
      120	2018-07-11 08:11:06	1	0	1	0
      178	2018-07-11 08:13:33	1	0	1	0
      178	2018-07-11 08:13:38	1	0	1	0
      104	2018-07-11 08:15:14	1	0	1	0
       97	2018-07-11 08:15:20	1	0	1	0
       97	2018-07-11 08:15:21	1	0	1	0
      131	2018-07-11 08:15:25	1	0	1	0
      141	2018-07-11 08:17:30	1	0	1	0
      132	2018-07-11 08:18:20	1	0	1	0
      121	2018-07-11 08:20:31	1	0	1	0
      152	2018-07-11 08:22:38	1	0	1	0
      143	2018-07-11 08:23:45	1	0	1	0
      115	2018-07-11 08:23:58	1	0	1	0
      128	2018-07-11 08:24:03	1	0	1	0
      125	2018-07-11 08:24:17	1	0	1	0
      111	2018-07-11 08:27:56	1	0	1	0
       92	2018-07-11 08:30:09	1	0	1	0
      163	2018-07-11 08:30:19	1	0	1	0
      163	2018-07-11 08:30:24	1	0	1	0
       85	2018-07-11 08:30:53	1	0	1	0
       48	2018-07-11 08:34:39	1	0	1	0
       89	2018-07-11 08:34:51	1	0	1	0
       96	2018-07-11 08:38:50	1	0	1	0
        4	2018-07-11 08:41:47	1	0	1	0
      116	2018-07-11 08:43:01	1	0	1	0
       13	2018-07-11 09:04:33	1	0	1	0
      108	2018-07-11 09:22:17	1	0	1	0
      103	2018-07-11 09:27:31	1	0	1	0
       74	2018-07-11 09:33:51	1	0	1	0
      151	2018-07-11 10:16:30	1	0	1	0
      151	2018-07-11 14:10:44	1	0	1	0
      151	2018-07-11 14:10:56	1	0	1	0
      151	2018-07-11 14:11:59	1	0	0	0
      118	2018-07-11 14:14:19	1	0	1	0
      118	2018-07-11 14:14:40	1	0	1	0
      155	2018-07-11 18:31:41	1	0	1	0
      156	2018-07-11 18:31:48	1	1	1	0
      155	2018-07-11 18:31:53	1	1	1	0
      123	2018-07-11 18:31:58	1	1	1	0
      137	2018-07-11 18:32:03	1	1	1	0
      115	2018-07-11 18:32:17	1	1	1	0
       93	2018-07-11 18:32:22	1	1	1	0
      104	2018-07-11 18:32:35	1	1	1	0
       89	2018-07-11 18:32:38	1	1	1	0
      140	2018-07-11 18:32:44	1	1	1	0
      153	2018-07-11 18:32:50	1	1	1	0
      141	2018-07-11 18:32:59	1	1	1	0
      108	2018-07-11 18:33:15	1	1	1	0
      180	2018-07-11 18:33:22	1	1	1	0
      180	2018-07-11 18:33:26	1	1	1	0
      125	2018-07-11 18:33:31	1	1	1	0
      120	2018-07-11 18:33:34	1	1	1	0
      116	2018-07-11 18:33:39	1	1	1	0
      178	2018-07-11 18:33:45	1	1	1	0
