SN=6333123220238
      137	2018-11-26 07:19:22	1	0	1	0
      140	2018-11-26 07:22:06	1	0	1	0
      185	2018-11-26 07:32:36	1	0	1	0
      152	2018-11-26 07:48:19	1	0	1	0
      153	2018-11-26 07:48:45	1	0	1	0
      117	2018-11-26 07:52:16	1	0	1	0
        4	2018-11-26 07:52:27	1	0	1	0
      141	2018-11-26 08:03:32	1	0	1	0
      131	2018-11-26 08:08:44	1	0	1	0
      116	2018-11-26 08:09:57	1	0	1	0
       97	2018-11-26 08:11:54	1	0	1	0
       92	2018-11-26 08:15:29	1	0	1	0
       96	2018-11-26 08:18:59	1	0	1	0
      121	2018-11-26 08:22:53	1	0	1	0
      128	2018-11-26 08:23:02	1	0	1	0
       88	2018-11-26 08:23:25	1	0	1	0
      111	2018-11-26 08:25:17	1	0	1	0
      156	2018-11-26 08:27:34	1	0	1	0
      125	2018-11-26 08:27:58	1	0	1	0
      184	2018-11-26 08:29:01	1	0	1	0
      136	2018-11-26 08:30:48	1	0	1	0
      143	2018-11-26 08:35:35	1	0	1	0
      155	2018-11-26 08:39:28	1	0	1	0
       48	2018-11-26 08:48:40	1	0	1	0
       13	2018-11-26 08:48:47	1	0	1	0
       43	2018-11-26 08:59:00	1	0	1	0
      120	2018-11-26 09:10:02	1	0	1	0
       93	2018-11-26 09:19:11	1	0	1	0
      118	2018-11-26 09:36:10	1	0	1	0
      118	2018-11-26 09:36:12	1	0	1	0
      108	2018-11-26 09:44:08	1	0	1	0
       74	2018-11-26 09:55:59	1	0	1	0
      151	2018-11-26 10:00:49	1	0	1	0
      151	2018-11-26 10:00:51	1	0	1	0
      140	2018-11-26 18:30:16	1	1	1	0
      155	2018-11-26 18:30:33	1	1	1	0
       89	2018-11-26 18:30:41	1	1	1	0
      153	2018-11-26 18:30:49	1	1	1	0
      156	2018-11-26 18:31:11	1	1	1	0
      143	2018-11-26 18:31:22	1	1	1	0
      152	2018-11-26 18:31:34	1	1	1	0
       96	2018-11-26 18:31:47	1	1	1	0
       78	2018-11-26 18:32:16	1	1	1	0
      185	2018-11-26 18:32:25	1	1	1	0
      141	2018-11-26 18:32:33	1	1	1	0
      184	2018-11-26 18:32:47	1	1	1	0
       55	2018-11-26 18:32:56	1	1	1	0
      125	2018-11-26 18:33:02	1	1	1	0
      132	2018-11-26 18:33:28	1	0	1	0
       97	2018-11-26 18:34:10	1	1	1	0
      149	2018-11-26 18:34:16	1	1	1	0
       88	2018-11-26 18:35:35	1	1	1	0
      111	2018-11-26 18:36:17	1	1	1	0
        4	2018-11-26 18:36:28	1	1	1	0
       43	2018-11-26 18:37:13	1	1	1	0
      117	2018-11-26 18:38:00	1	1	1	0
       48	2018-11-26 18:38:18	1	1	1	0
      137	2018-11-26 18:38:26	1	1	1	0
      108	2018-11-26 18:38:31	1	1	1	0
       55	2018-11-26 18:39:29	1	1	1	0
      116	2018-11-26 18:47:48	1	1	1	0
